,image_path,perimetric_complexity,pixel_complexity
29,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_125.png,145.8728291403696,530.0
30,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_126.png,185.6170176354927,729.0
31,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_127.png,110.7228057097533,383.0
32,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_128.png,129.05144650065617,491.0
33,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_129.png,122.94193288692496,437.0
34,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_13.png,130.2046589434796,505.0
35,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_130.png,101.97608270452308,327.0
36,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_131.png,106.934324225557,389.0
37,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_132.png,128.98530346343637,444.0
38,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_133.png,134.46060530841794,536.0
39,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_134.png,160.31132483361893,601.0
40,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_135.png,145.62603746261894,541.0
41,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_136.png,141.49145860159345,531.0
42,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_137.png,134.72024743461645,487.0
43,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_138.png,89.56589084226877,327.0
44,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_139.png,115.223507994169,407.0
45,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_14.png,106.19123992055376,391.0
46,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_140.png,137.97303927509248,462.0
47,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_141.png,106.28927013912484,391.0
48,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_142.png,203.9730757975497,790.0
49,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_143.png,129.99875269829906,478.0
50,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_144.png,148.5430786042202,553.0
51,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_145.png,127.16035003739172,465.0
52,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_146.png,173.12917571777135,689.0
53,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_147.png,99.84273313873456,378.0
54,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_148.png,136.02028111946808,510.0
55,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_149.png,118.10402020078996,404.0
56,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_15.png,152.47468194067815,608.0
57,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_150.png,202.24440498256533,811.0
58,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_151.png,126.59621867967132,482.0
59,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_152.png,178.29683217336765,687.0
60,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_153.png,163.30252614423011,608.0
61,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_154.png,126.69125842560348,489.0
62,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_155.png,112.97343648828854,374.0
63,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_156.png,131.5935599405953,479.0
64,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_157.png,125.66333746474665,493.0
65,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_158.png,189.2263366118564,725.0
66,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_159.png,139.28641586037537,542.0
67,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_16.png,161.81352384972655,625.0
68,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_160.png,181.37033948512757,701.0
69,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_161.png,142.28010694271907,503.0
70,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_162.png,144.42409461111015,558.0
71,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_163.png,116.56824223130394,434.0
72,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_164.png,133.81901763878128,491.0
73,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_165.png,214.97336171470613,853.0
74,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_166.png,148.79822630728128,574.0
75,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_167.png,151.2385652273443,579.0
76,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_168.png,152.143113913986,573.0
77,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_169.png,122.74756384693852,464.0
78,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_17.png,83.03963660937137,292.0
79,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_170.png,95.9519840784777,313.0
80,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_171.png,93.95652610997278,348.0
81,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_172.png,147.8912572483541,532.0
82,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_173.png,184.19322929766287,706.0
83,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_174.png,104.59446158224996,417.0
84,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_175.png,113.7523711755775,444.0
85,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_176.png,165.1477388337017,663.0
86,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_177.png,179.71474941779258,671.0
87,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_178.png,96.68557073969475,368.0
88,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_179.png,134.64967701096927,533.0
89,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_18.png,109.66217676095734,410.0
90,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_180.png,93.02965805850845,310.0
91,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_181.png,139.2334106101363,526.0
92,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_182.png,130.0091348587735,498.0
93,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_183.png,111.08447808939545,424.0
94,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_184.png,147.4132210011043,588.0
95,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_185.png,136.5175125041074,532.0
96,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_186.png,95.41348773124612,356.0
97,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_187.png,128.34318272907677,500.0
98,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_188.png,120.3236250586246,430.0
99,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_189.png,127.09627913913532,475.0
100,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_19.png,123.11661654242567,496.0
101,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_190.png,118.24356865315342,430.0
102,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_191.png,178.54543084952397,720.0
103,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_192.png,99.60943902149504,354.0
104,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_193.png,161.96297250899156,620.0
105,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_194.png,99.75023979129784,366.0
106,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_195.png,124.59720843284852,472.0
107,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_196.png,89.70941160867727,306.0
108,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_197.png,108.49964960866848,376.0
109,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_198.png,100.81593023964857,382.0
110,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_199.png,59.107400208878936,190.0
111,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_2.png,204.81102956472455,832.0
112,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_20.png,125.65158694231904,449.0
113,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_200.png,150.07274704274485,575.0
114,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_201.png,139.3642906575603,511.0
115,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_202.png,110.85011686941988,367.0
116,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_21.png,146.91980080366469,542.0
117,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_22.png,123.71428313496564,475.0
118,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_23.png,122.02004722432444,450.0
119,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_24.png,150.26496315759013,575.0
120,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_25.png,112.0622811326392,403.0
121,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_26.png,161.855670844257,665.0
122,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_27.png,204.38862245755905,836.0
123,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_28.png,171.50172216689344,673.0
124,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_29.png,210.04946735972408,798.0
125,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_3.png,118.70894345169869,457.0
126,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_30.png,109.1348181201568,378.0
127,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_31.png,115.88856899909288,430.0
128,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_32.png,139.77175102580802,507.0
129,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_33.png,166.12009281627414,642.0
130,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_34.png,214.5839743540343,837.0
131,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_35.png,125.25048255412716,482.0
132,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_36.png,176.45691282249985,719.0
133,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_37.png,132.71069085474096,470.0
134,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_38.png,100.4557862905552,362.0
135,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_39.png,145.02144637054806,536.0
136,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_4.png,96.32258040819774,353.0
137,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_40.png,151.46111778395874,569.0
138,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_41.png,133.36055434088692,488.0
139,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_42.png,132.64028331052248,495.0
140,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_43.png,170.77362125860657,674.0
141,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_44.png,107.55520979651295,366.0
142,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_45.png,151.53343877481865,568.0
143,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_46.png,142.24903369060277,526.0
144,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_47.png,93.846718529195,333.0
145,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_48.png,126.15984974690126,420.0
146,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_49.png,160.56471178411482,628.0
147,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_5.png,220.4580950884864,838.0
148,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_50.png,132.93838328593714,477.0
149,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_51.png,121.92213746118532,450.0
150,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_52.png,123.81660217990192,482.0
151,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_53.png,112.47661100415226,359.0
152,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_54.png,80.29793938735156,294.0
153,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_55.png,147.07357196596834,577.0
154,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_56.png,85.61245076532983,287.0
155,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_57.png,65.46311751750343,240.0
156,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_58.png,172.4461204527766,676.0
157,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_59.png,157.5173868120248,615.0
158,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_6.png,85.12962704511094,303.0
159,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_60.png,117.15076080920164,401.0
160,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_61.png,142.30128606466124,540.0
161,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_62.png,130.19497720275268,478.0
162,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_63.png,97.89806457065866,390.0
163,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_64.png,149.39634888140483,538.0
164,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_65.png,155.50327951273098,608.0
165,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_66.png,157.72716858946526,622.0
166,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_67.png,197.42260016649257,768.0
167,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_68.png,113.53721251537787,402.0
168,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_69.png,110.47761257700814,398.0
169,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_7.png,196.94544445544528,798.0
170,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_70.png,88.4741101375239,317.0
171,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_71.png,135.9708550354543,495.0
172,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_72.png,96.07073641950524,334.0
173,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_73.png,151.67229693117406,591.0
174,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_74.png,154.98521621200692,600.0
175,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_75.png,125.63758413937047,471.0
176,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_76.png,121.58875715633576,439.0
177,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_77.png,163.5104981044123,600.0
178,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_78.png,134.45526473000535,466.0
179,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_79.png,88.76599286741558,294.0
180,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_8.png,175.0676329086956,681.0
181,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_80.png,109.77000190807544,380.0
182,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_81.png,109.7162486326488,416.0
183,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_82.png,96.01197339223386,368.0
184,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_83.png,97.4367398049601,359.0
185,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_84.png,180.07835398746204,712.0
186,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_85.png,126.55897197315382,429.0
187,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_86.png,143.89554224236252,578.0
188,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_87.png,152.10355027978804,559.0
189,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_88.png,108.05443325401752,365.0
190,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_89.png,119.61758920936596,418.0
191,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_9.png,143.03187285286515,506.0
192,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_90.png,157.50698265729827,608.0
193,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_91.png,121.70344774194932,429.0
194,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_92.png,135.1293427042748,497.0
195,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_93.png,121.84110475934573,418.0
196,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_94.png,100.14755964574476,334.0
197,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_95.png,105.07853145048622,363.0
198,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_96.png,120.4815233324786,438.0
199,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_97.png,164.45949422532166,634.0
200,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_98.png,134.8773981499673,503.0
201,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/!_Simplified_99.png,93.17156204169902,314.0
202,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_1.png,252.85975581657075,973.0
203,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_10.png,241.09113356722847,978.0
204,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_100.png,275.52220901708444,1039.0
205,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_101.png,252.07716470774344,1013.0
206,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_102.png,242.3739966324116,947.0
207,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_103.png,248.142813497202,993.0
208,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_104.png,245.3409316013941,954.0
209,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_105.png,263.458579117116,1036.0
210,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_stretched_lee/#_Simplified_106.png,236.85238654319932,963.0
